8.069999999999993179e+00
7.549999999999997158e+00
7.870000000000004547e+00
9.049999999999997158e+00
7.980000000000003979e+00
7.930000000000006821e+00
8.130000000000009663e+00
7.430000000000006821e+00
7.899999999999991473e+00
7.829999999999998295e+00
7.679999999999992610e+00
7.730000000000003979e+00
7.709999999999993747e+00
8.540000000000006253e+00
7.820000000000007390e+00
7.719999999999998863e+00
8.469999999999998863e+00
7.630000000000009663e+00
7.549999999999997158e+00
7.980000000000003979e+00
7.740000000000009095e+00
7.620000000000004547e+00
8.370000000000004547e+00
7.859999999999999432e+00
8.049999999999997158e+00
8.260000000000005116e+00

