13.56
13.09
13.39
14.17
14.3
13.56
12.77
13.7
13.92
13.57
13.48
14.31
12.98
13.12
13.95
13.56
13.32
13.22
14.2
13.8
14.13
16.09
15.69
14.17
15.61
13.74
