88.07143
94.22141
82.37088
89.37234
83.56160
92.76017
89.06773
93.32347
88.10908
92.69781
85.81445
87.36960
91.92779
86.28852
90.44700
92.45889
88.74520
87.80065
94.19263
88.91693
88.23615
88.14803
91.91094
81.85729
83.94088
93.32016
