6.629999999999995453e+00
6.129999999999995453e+00
6.629999999999995453e+00
6.289999999999992042e+00
6.679999999999992610e+00
6.469999999999998863e+00
6.219999999999998863e+00
6.210000000000007958e+00
6.390000000000000568e+00
6.030000000000001137e+00
6.659999999999996589e+00
6.120000000000004547e+00
6.710000000000007958e+00
6.399999999999991473e+00
6.579999999999998295e+00
6.159999999999996589e+00
6.420000000000001705e+00
6.410000000000010800e+00
6.489999999999994884e+00
6.569999999999993179e+00
6.769999999999996021e+00
6.170000000000001705e+00
6.469999999999998863e+00
6.510000000000005116e+00
6.079999999999998295e+00
6.939999999999997726e+00
